Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,season_start,season_end
Trevor Ariza,SF,34,TOT,52,1456,10.8,.585,.638,.224,2.5,15.7,9.0,8.3,2.3,0.9,13.6,11.7,,1.2,1.3,2.5,.081,,-1.7,1.0,-0.7,0.5,2019,2020
D.J. Augustin,PG,32,ORL,48,1191,14.2,.547,.442,.397,1.5,8.4,4.8,26.7,1.2,0.1,12.7,18.8,,1.7,0.8,2.5,.102,,-0.4,-0.9,-1.3,0.2,2019,2020
Deandre Ayton,C,21,PHO,30,996,20.4,.571,.006,.168,13.5,27.0,20.1,9.7,1.0,4.5,12.4,24.3,,1.2,1.3,2.4,.118,,0.9,-0.5,0.4,0.6,2019,2020
Dwayne Bacon,SG,24,CHO,39,687,6.1,.419,.275,.217,2.3,14.0,7.9,11.7,1.7,0.3,12.2,19.5,,-1.2,0.4,-0.8,-0.054,,-5.9,-1.0,-6.9,-0.8,2019,2020
Marvin Bagley,PF,20,SAC,13,334,15.7,.512,.132,.186,9.5,23.6,16.4,5.0,0.9,3.4,9.1,25.9,,0.0,0.4,0.4,.055,,-2.1,-1.3,-3.4,-0.1,2019,2020
Lonzo Ball,PG,22,NOP,56,1817,13.7,.529,.578,.107,3.6,16.6,10.1,29.3,2.0,1.4,20.7,18.6,,0.7,1.8,2.6,.068,,0.5,0.6,1.0,1.4,2019,2020
Mo Bamba,C,21,ORL,59,855,17.6,.549,.367,.162,11.5,25.5,18.3,7.1,1.1,9.0,12.4,17.2,,0.8,1.6,2.4,.136,,-1.4,1.7,0.3,0.5,2019,2020
J.J. Barea,PG,35,DAL,25,374,15.4,.519,.429,.102,2.9,10.1,6.6,38.2,0.5,0.5,15.5,25.0,,0.5,0.2,0.7,.085,,2.5,-3.0,-0.5,0.1,2019,2020
Harrison Barnes,PF,27,SAC,64,2231,13.3,.575,.342,.343,3.0,12.7,7.7,9.9,0.8,0.4,8.9,17.6,,3.1,1.1,4.2,.091,,0.0,-1.2,-1.2,0.5,2019,2020
RJ Barrett,SG,19,NYK,54,1635,10.4,.473,.268,.345,3.1,14.7,8.7,12.9,1.5,0.9,12.7,23.9,,-1.6,1.0,-0.6,-0.018,,-3.0,-1.5,-4.5,-1.0,2019,2020
Will Barton,SF,29,DEN,57,1878,15.5,.546,.387,.182,4.5,16.8,10.6,16.1,1.6,1.4,10.2,20.0,,2.3,2.1,4.4,.112,,1.2,-0.1,1.1,1.5,2019,2020
Keita Bates-Diop,SF,24,TOT,39,665,12.6,.541,.452,.332,3.2,15.0,8.9,6.5,1.2,2.6,5.5,15.6,,0.6,0.5,1.1,.080,,-0.7,-0.1,-0.8,0.2,2019,2020
Nicolas Batum,SF,31,CHO,22,505,9.2,.463,.605,.123,5.2,16.9,10.8,18.3,1.7,1.5,20.5,9.4,,0.2,0.4,0.6,.054,,-2.8,0.8,-1.9,0.0,2019,2020
Aron Baynes,C,33,PHO,41,901,15.9,.593,.439,.204,8.5,20.8,14.5,11.3,0.5,2.2,10.7,21.1,,1.4,0.7,2.2,.116,,0.2,-0.8,-0.5,0.3,2019,2020
Kent Bazemore,SF-SG,30,TOT,64,1604,9.2,.500,.461,.287,1.6,16.9,9.2,7.1,2.1,2.1,13.2,17.2,,-0.8,1.5,0.7,.020,,-3.4,0.4,-3.0,-0.4,2019,2020
Darius Bazley,PF,19,OKC,53,909,8.2,.475,.435,.204,2.7,20.7,12.0,4.3,1.1,3.3,13.8,14.1,,-0.8,1.2,0.4,.019,,-3.1,0.7,-2.4,-0.1,2019,2020
Bradley Beal,SG,26,WAS,56,2015,23.0,.578,.369,.346,2.7,10.6,6.5,29.0,1.6,0.9,11.4,34.3,,4.5,0.4,4.9,.117,,5.4,-2.5,2.9,2.5,2019,2020
Malik Beasley,SG,23,TOT,54,1176,13.2,.552,.518,.126,1.6,11.9,6.7,9.6,1.6,0.6,9.1,21.9,,0.6,0.9,1.5,.060,,-0.4,-1.2,-1.6,0.1,2019,2020
Marco Belinelli,SG,33,SAS,51,757,9.7,.507,.567,.156,0.6,11.7,6.1,11.4,0.6,0.1,5.4,17.0,,0.3,0.1,0.4,.025,,-1.4,-1.9,-3.4,-0.3,2019,2020
Jordan Bell,C-PF,25,TOT,29,256,13.9,.577,.179,.463,11.9,21.8,16.6,8.9,0.5,3.2,20.7,16.4,,0.2,0.2,0.4,.069,,-1.3,-1.1,-2.5,0.0,2019,2020
DeAndre' Bembry,SG,25,ATL,43,915,9.6,.500,.285,.211,4.0,14.0,8.9,12.3,2.8,1.7,19.4,14.0,,-0.5,0.7,0.2,.011,,-3.4,1.0,-2.4,-0.1,2019,2020
Dragan Bender,SF,22,TOT,15,260,9.1,.500,.475,.113,6.0,20.6,13.4,13.6,0.7,3.1,17.7,16.6,,-0.1,0.3,0.2,.032,,-4.0,0.5,-3.6,-0.1,2019,2020
Dāvis Bertāns,PF,27,WAS,53,1554,15.7,.630,.770,.198,2.4,15.2,8.6,8.2,1.1,1.8,8.2,19.0,,3.0,0.4,3.5,.107,,2.8,-1.8,1.0,1.2,2019,2020
Patrick Beverley,PG,31,LAC,47,1278,12.2,.549,.613,.127,4.6,15.7,10.3,18.3,2.0,1.7,15.7,12.8,,1.4,2.0,3.3,.125,,-0.6,2.6,2.0,1.3,2019,2020
Khem Birch,C,27,ORL,40,777,10.1,.529,.009,.583,9.3,15.7,12.4,6.1,1.0,2.4,13.7,9.3,,0.7,0.8,1.5,.092,,-3.4,0.3,-3.1,-0.2,2019,2020
Goga Bitadze,C,20,IND,49,410,12.2,.530,.279,.256,6.0,19.8,12.9,7.1,0.7,6.9,14.8,18.1,,-0.1,0.7,0.6,.069,,-4.0,1.4,-2.5,-0.1,2019,2020
Bismack Biyombo,C,27,CHO,52,1018,16.2,.571,.000,.547,12.4,20.7,16.4,7.9,0.5,4.4,12.3,16.9,,1.5,0.9,2.4,.113,,-1.8,-0.8,-2.6,-0.1,2019,2020
Nemanja Bjelica,PF,31,SAC,64,1821,15.6,.597,.488,.121,6.5,19.4,12.8,14.6,1.4,1.7,12.6,17.4,,3.0,1.7,4.7,.125,,1.3,0.2,1.5,1.6,2019,2020
Eric Bledsoe,PG,30,MIL,56,1524,18.2,.579,.304,.292,2.8,13.3,8.4,28.5,1.6,1.4,15.8,24.0,,2.4,2.9,5.3,.168,,1.2,1.0,2.2,1.6,2019,2020
Bogdan Bogdanović,SG,27,SAC,53,1510,14.4,.560,.595,.164,1.2,11.8,6.4,17.2,1.7,0.9,11.5,22.3,,1.2,1.1,2.4,.075,,0.7,-0.3,0.4,0.9,2019,2020
Bojan Bogdanović,SF,30,UTA,63,2083,15.7,.603,.489,.296,2.2,11.1,6.8,9.9,0.8,0.3,13.1,25.6,,2.7,1.6,4.3,.100,,1.7,-1.5,0.2,1.1,2019,2020
Jonah Bolden,PF,24,TOT,7,47,4.9,.392,.364,.364,7.0,14.4,10.6,0.0,3.0,3.7,13.6,13.4,,-0.1,0.1,0.0,-0.008,,-8.7,-0.1,-8.9,-0.1,2019,2020
Marques Bolden,C,21,CLE,1,3,19.8,,,,0.0,74.7,37.0,0.0,16.2,0.0,,0.0,,0.0,0.0,0.0,.281,,-5.9,11.2,5.3,0.0,2019,2020
Jordan Bone,PG,22,DET,10,53,0.8,.300,.500,.000,0.0,8.7,4.3,21.0,0.9,0.0,9.1,18.1,,-0.1,0.0,-0.1,-0.116,,-9.0,-2.9,-11.9,-0.1,2019,2020
Isaac Bonga,SF,20,WAS,58,1025,10.7,.627,.299,.348,6.3,13.6,9.8,7.7,1.7,1.8,16.2,10.3,,1.3,0.4,1.7,.080,,-2.3,-0.1,-2.4,-0.1,2019,2020
Devin Booker,SG,23,PHO,61,2205,19.9,.620,.314,.395,1.3,11.6,6.4,29.9,1.0,0.6,15.8,29.4,,4.8,1.2,6.1,.132,,3.2,-1.4,1.8,2.1,2019,2020
Chris Boucher,PF,27,TOR,55,724,19.9,.570,.381,.396,14.0,21.1,17.7,4.7,1.3,7.1,7.0,19.4,,1.7,1.5,3.2,.214,,0.5,1.0,1.5,0.6,2019,2020
Brian Bowen,SG,21,IND,5,29,-2.0,.222,.222,.000,3.8,22.7,13.3,0.0,0.0,3.0,10.0,15.2,,-0.1,0.0,-0.1,-0.153,,-9.9,-2.1,-12.0,-0.1,2019,2020
Ky Bowman,PG,22,GSW,44,991,9.0,.486,.333,.130,2.5,10.5,6.4,19.6,2.1,0.9,17.2,17.3,,-0.7,0.6,-0.1,-0.005,,-4.1,-0.3,-4.5,-0.6,2019,2020
Avery Bradley,SG,29,LAL,48,1155,9.0,.540,.444,.065,1.7,8.8,5.3,7.1,1.8,0.4,10.9,15.7,,0.2,1.4,1.6,.067,,-2.7,0.5,-2.3,-0.1,2019,2020
Tony Bradley,C,22,UTA,50,535,21.8,.675,.006,.258,19.3,24.7,22.1,4.9,1.1,3.9,11.8,16.1,,1.8,0.9,2.7,.242,,0.9,0.5,1.4,0.5,2019,2020
Jarrell Brantley,PF,23,UTA,5,13,2.7,,,,0.0,40.3,21.1,9.2,0.0,12.8,100.0,6.8,,0.0,0.0,0.0,-0.054,,-8.7,5.9,-2.8,0.0,2019,2020
Ignas Brazdeikis,SF,21,NYK,9,53,3.3,.351,.409,.227,3.9,6.2,5.0,10.6,0.0,1.8,7.6,21.0,,-0.1,0.0,-0.1,-0.107,,-5.1,-3.9,-9.0,-0.1,2019,2020
Mikal Bridges,SF,23,PHO,64,1730,13.0,.623,.394,.262,3.6,12.9,8.2,8.9,2.5,1.9,12.3,12.5,,2.2,1.9,4.1,.113,,-0.7,1.7,1.0,1.3,2019,2020
Miles Bridges,SF,21,CHO,64,1961,12.2,.522,.402,.170,4.6,15.5,9.9,9.4,1.0,2.2,10.6,19.9,,0.3,1.2,1.6,.038,,-1.5,-1.1,-2.6,-0.3,2019,2020
Oshae Brissett,SF,21,TOR,19,135,6.7,.458,.417,.278,7.2,13.0,10.2,7.0,1.4,0.7,14.8,15.0,,-0.1,0.2,0.1,.042,,-5.6,0.3,-5.3,-0.1,2019,2020
Ryan Broekhoff,SG,29,DAL,17,180,13.1,.568,.864,.136,3.0,21.6,12.5,8.3,1.3,1.9,8.8,16.3,,0.2,0.2,0.4,.116,,0.5,0.3,0.8,0.1,2019,2020
Malcolm Brogdon,PG,27,IND,48,1472,17.8,.537,.296,.246,3.0,13.8,8.5,34.5,1.1,0.5,13.6,25.2,,2.0,1.5,3.5,.113,,2.3,-0.6,1.6,1.3,2019,2020
Dillon Brooks,SG,24,MEM,64,1818,11.2,.507,.386,.193,3.6,8.6,6.1,10.1,1.4,1.2,9.5,24.9,,-0.3,1.3,1.0,.026,,-2.8,-1.6,-4.4,-1.1,2019,2020
Bruce Brown,SG,23,DET,58,1634,11.9,.518,.215,.266,4.2,15.0,9.5,20.4,1.9,1.5,16.7,16.0,,0.8,1.4,2.2,.064,,-2.0,0.9,-1.1,0.3,2019,2020
Charlie Brown,SG,22,ATL,10,40,11.1,.472,.474,.263,5.3,5.4,5.4,7.3,2.3,4.2,12.4,25.1,,0.0,0.0,0.0,-0.028,,-1.1,-1.4,-2.5,0.0,2019,2020
Jaylen Brown,SF,23,BOS,50,1702,17.1,.589,.364,.280,3.4,16.5,10.0,10.2,1.6,0.9,11.8,24.7,,2.1,2.3,4.5,.126,,1.1,-0.2,0.9,1.3,2019,2020
Moses Brown,C,20,POR,9,33,6.8,.407,.000,.800,9.6,34.0,22.0,4.1,1.4,2.6,18.2,21.2,,-0.1,0.0,0.0,-0.063,,-8.2,-1.8,-10.0,-0.1,2019,2020
Sterling Brown,SF,24,MIL,45,665,9.3,.478,.523,.161,4.4,19.2,12.3,8.8,1.5,0.9,13.4,16.7,,-0.4,1.3,1.0,.071,,-2.9,0.9,-2.1,0.0,2019,2020
Troy Brown,SG,20,WAS,60,1495,13.8,.531,.285,.219,4.4,19.5,11.7,13.1,2.4,0.3,10.1,17.0,,1.2,0.9,2.1,.069,,-0.9,-0.4,-1.3,0.3,2019,2020
Jalen Brunson,PG,23,DAL,57,1022,15.0,.553,.309,.193,2.3,11.2,6.8,26.9,1.0,0.3,13.6,20.4,,1.6,0.7,2.3,.108,,0.2,-1.1,-0.8,0.3,2019,2020
Thomas Bryant,C,22,WAS,37,876,19.8,.659,.174,.302,8.5,23.3,15.6,11.8,0.7,3.3,12.4,18.3,,2.2,0.4,2.7,.148,,1.9,-1.1,0.8,0.6,2019,2020
Reggie Bullock,SG,28,NYK,28,656,9.3,.495,.500,.087,2.0,8.9,5.4,8.6,1.9,0.3,6.6,15.7,,0.2,0.3,0.5,.038,,-2.9,-0.2,-3.1,-0.2,2019,2020
Trey Burke,PG,27,PHI,25,329,15.4,.545,.299,.142,5.0,6.7,5.9,24.2,1.0,0.3,8.2,19.3,,0.6,0.2,0.9,.129,,0.6,-1.1,-0.5,0.1,2019,2020
Alec Burks,SG,28,TOT,58,1591,16.0,.549,.388,.355,2.8,15.2,8.8,16.9,1.7,1.0,9.2,23.8,,1.9,1.1,3.0,.090,,0.5,-0.8,-0.3,0.7,2019,2020
Deonte Burton,SG,26,OKC,34,284,6.0,.426,.438,.114,2.4,15.9,9.4,5.6,0.9,3.0,11.3,19.3,,-0.6,0.3,-0.3,-0.047,,-5.5,-0.3,-5.8,-0.3,2019,2020
Jimmy Butler,SF,30,MIA,54,1851,23.4,.583,.162,.679,6.2,15.2,10.9,28.1,2.4,1.6,11.2,25.1,,6.0,2.5,8.5,.221,,4.1,1.2,5.3,3.4,2019,2020
Bruno Caboclo,SF,24,TOT,27,220,13.4,.455,.364,.065,10.6,14.5,12.6,7.4,2.5,6.3,10.2,16.7,,0.0,0.4,0.3,.071,,-2.5,1.1,-1.4,0.0,2019,2020
Kentavious Caldwell-Pope,SG,26,LAL,62,1579,11.6,.593,.473,.207,2.6,6.1,4.4,8.6,1.6,0.7,9.6,14.8,,2.1,1.7,3.8,.116,,-0.7,0.4,-0.3,0.7,2019,2020
Vlatko Čančar,SF,22,DEN,14,45,11.4,.507,.400,.267,12.3,12.4,12.4,9.1,1.1,2.0,15.2,19.0,,0.0,0.0,0.1,.069,,-3.3,-1.2,-4.6,0.0,2019,2020
Clint Capela,C,25,HOU,39,1279,20.7,.626,.000,.268,13.7,30.4,22.0,5.7,1.2,4.8,12.7,16.0,,2.9,2.1,4.9,.186,,1.2,0.4,1.6,1.2,2019,2020
DeMarre Carroll,SF,33,TOT,21,231,8.5,.523,.500,.667,5.1,16.7,10.8,10.1,0.8,1.5,18.6,15.8,,0.0,0.1,0.1,.026,,-3.4,-1.2,-4.5,-0.1,2019,2020
Jevon Carter,PG,24,PHO,49,731,10.3,.538,.563,.117,3.6,10.4,6.9,11.9,2.4,1.3,12.7,13.8,,0.3,0.7,1.0,.069,,-1.6,0.8,-0.8,0.2,2019,2020
Vince Carter,SF,43,ATL,59,863,7.6,.470,.669,.097,2.2,13.3,7.7,7.8,1.2,2.4,9.6,16.6,,-0.6,0.4,-0.2,-0.012,,-3.0,-1.2,-4.2,-0.5,2019,2020
Wendell Carter,C,20,CHI,42,1229,15.3,.585,.087,.443,11.8,24.6,17.9,6.0,1.2,2.8,14.9,16.3,,1.6,1.5,3.2,.124,,-2.1,-0.4,-2.5,-0.2,2019,2020
Michael Carter-Williams,SG,28,ORL,41,749,15.2,.525,.279,.348,5.8,14.1,9.8,20.0,2.8,2.4,14.6,18.2,,0.6,1.1,1.7,.108,,-1.7,1.8,0.1,0.4,2019,2020
Alex Caruso,PG,25,LAL,57,1018,11.2,.541,.410,.297,1.4,10.2,5.9,12.6,2.8,1.5,13.2,13.8,,0.6,1.6,2.3,.106,,-2.3,2.4,0.1,0.5,2019,2020
Willie Cauley-Stein,C,26,TOT,53,1086,17.0,.585,.003,.221,8.0,22.9,15.3,9.9,2.2,5.0,10.6,14.4,,1.5,1.5,2.9,.129,,-1.3,1.6,0.3,0.6,2019,2020
Tyson Chandler,C,37,HOU,26,219,10.8,.717,.000,.722,11.9,19.7,15.8,3.5,1.3,3.1,25.2,6.0,,0.3,0.3,0.6,.130,,-2.4,1.1,-1.3,0.0,2019,2020
Wilson Chandler,SF,32,BRK,34,708,7.4,.526,.657,.116,1.6,18.3,10.2,7.1,1.1,1.4,14.4,13.1,,-0.2,0.9,0.7,.048,,-3.8,0.9,-2.9,-0.2,2019,2020
Joe Chealey,PG,24,CHO,3,31,-3.0,.127,.571,.286,0.0,0.0,0.0,4.2,6.5,0.0,20.2,14.0,,-0.2,0.0,-0.1,-0.201,,-15.1,1.6,-13.5,-0.1,2019,2020
Zylan Cheatham,SF,24,NOP,3,31,0.1,.400,.200,.000,3.4,17.1,10.2,7.9,0.0,2.7,37.5,10.5,,-0.1,0.0,-0.1,-0.080,,-10.1,-0.1,-10.2,-0.1,2019,2020
Chris Chiozza,PG,24,TOT,20,232,12.2,.522,.493,.029,2.3,13.4,7.8,25.1,3.0,0.8,19.6,15.6,,0.1,0.2,0.3,.063,,-1.8,1.9,0.1,0.1,2019,2020
Marquese Chriss,PF,22,GSW,58,1169,19.5,.602,.103,.400,9.9,23.4,16.4,15.4,1.6,4.8,14.7,19.1,,2.0,1.3,3.3,.136,,-0.1,0.6,0.5,0.8,2019,2020
Gary Clark,PF,25,TOT,34,416,10.7,.544,.859,.091,6.5,14.8,10.6,4.8,0.5,3.0,3.7,10.8,,0.6,0.4,0.9,.104,,-0.9,-1.1,-2.0,0.0,2019,2020
Brandon Clarke,PF,23,MEM,50,1086,21.8,.670,.127,.228,7.7,20.3,14.1,10.1,1.1,3.4,9.3,18.9,,3.1,1.3,4.4,.193,,2.8,0.5,3.4,1.5,2019,2020
Jordan Clarkson,SG,27,TOT,63,1527,17.9,.583,.469,.193,3.5,8.5,6.0,13.4,1.4,0.8,9.1,25.5,,2.6,0.9,3.5,.110,,2.8,-1.2,1.6,1.4,2019,2020
Nicolas Claxton,PF,20,BRK,15,187,14.9,.577,.146,.438,10.7,13.4,12.1,12.6,0.3,3.5,13.6,14.8,,0.3,0.2,0.5,.124,,-0.7,0.1,-0.6,0.1,2019,2020
Chris Clemons,SG,22,HOU,29,251,12.6,.546,.746,.056,1.2,8.4,4.8,13.5,1.1,1.7,11.6,24.0,,0.1,0.2,0.2,.047,,0.5,-1.7,-1.2,0.1,2019,2020
Antonius Cleveland,SG,25,DAL,6,22,2.9,.363,.167,.333,0.0,14.0,7.1,0.0,2.2,3.8,12.7,15.3,,-0.1,0.0,0.0,-0.075,,-8.9,0.5,-8.4,0.0,2019,2020
Amir Coffey,SG,22,LAC,12,89,7.2,.443,.214,.107,4.8,10.2,7.5,12.4,0.5,1.0,9.3,15.1,,0.0,0.1,0.1,.032,,-4.5,-0.8,-5.3,-0.1,2019,2020
John Collins,PF,22,ATL,40,1322,23.8,.665,.241,.250,9.0,23.8,16.3,7.9,1.0,4.1,10.0,22.7,,3.8,1.1,4.9,.178,,3.9,-0.5,3.3,1.8,2019,2020
Zach Collins,PF,22,POR,3,86,9.0,.624,.368,.316,4.9,9.5,7.2,9.1,0.0,2.0,21.7,13.6,,0.1,0.0,0.1,.044,,-1.1,-0.7,-1.8,0.0,2019,2020
Mike Conley,PG,32,UTA,41,1171,13.7,.527,.438,.241,2.7,9.5,6.2,22.8,1.3,0.3,12.4,23.0,,1.0,1.0,2.1,.085,,0.4,-0.3,0.1,0.6,2019,2020
Pat Connaughton,SG,27,MIL,61,1119,11.2,.558,.525,.138,5.3,16.9,11.4,10.6,0.8,2.3,14.5,11.9,,0.9,2.1,3.0,.130,,-1.0,1.5,0.5,0.7,2019,2020
Quinn Cook,PG,26,LAL,38,409,10.5,.517,.382,.052,1.9,8.6,5.3,13.8,1.3,0.2,12.4,20.8,,-0.1,0.4,0.4,.043,,-2.2,-1.1,-3.3,-0.1,2019,2020
Tyler Cook,PF,22,CLE,11,35,23.9,.752,.000,.600,12.6,19.2,15.9,4.5,1.4,0.0,7.3,16.6,,0.2,0.0,0.2,.244,,3.0,-0.7,2.3,0.0,2019,2020
Robert Covington,PF,29,TOT,61,1826,13.8,.572,.657,.166,2.9,20.0,11.2,5.8,2.4,3.6,11.7,17.5,,0.9,2.4,3.3,.086,,-0.8,1.2,0.3,1.1,2019,2020
Allen Crabbe,SG,27,TOT,37,653,6.0,.470,.672,.079,1.8,11.0,6.3,6.9,1.1,0.5,8.5,12.7,,-0.2,0.1,-0.1,-0.007,,-3.7,-1.5,-5.2,-0.5,2019,2020
Torrey Craig,SF,29,DEN,49,850,10.6,.560,.517,.151,6.3,14.0,10.2,5.2,1.0,3.4,8.8,12.2,,0.8,0.9,1.7,.097,,-2.3,0.2,-2.1,0.0,2019,2020
Jae Crowder,SF,29,TOT,57,1664,12.0,.532,.689,.240,3.0,18.5,10.9,11.5,1.8,1.1,10.0,15.7,,1.1,1.9,3.0,.088,,-0.9,0.2,-0.7,0.5,2019,2020
Jarrett Culver,SG,20,MIN,62,1487,9.5,.464,.390,.205,4.8,10.4,7.5,10.7,1.8,2.1,11.6,19.1,,-1.2,1.0,-0.2,-0.006,,-3.3,-0.7,-4.0,-0.8,2019,2020
Seth Curry,SG,29,DAL,59,1448,16.2,.650,.564,.165,1.9,8.0,5.0,12.1,1.2,0.5,9.5,18.6,,3.4,0.9,4.3,.143,,2.1,-0.7,1.4,1.3,2019,2020
Stephen Curry,PG,31,GSW,5,139,21.8,.557,.598,.317,3.0,17.8,10.1,42.3,1.7,1.3,14.6,33.6,,0.2,0.1,0.3,.106,,4.2,-0.6,3.6,0.2,2019,2020
Troy Daniels,SG,28,TOT,42,457,8.9,.524,.711,.101,2.9,7.9,5.5,4.1,0.8,0.6,5.1,16.2,,0.2,0.4,0.7,.070,,-1.1,-1.1,-2.2,0.0,2019,2020
Anthony Davis,PF,26,LAL,54,1853,28.3,.614,.191,.464,7.3,22.2,15.0,14.7,2.1,6.3,10.2,29.8,,6.1,4.0,10.2,.263,,5.8,2.8,8.5,4.9,2019,2020
Ed Davis,C,30,UTA,25,268,7.3,.425,.000,.324,12.4,25.8,19.4,3.8,1.8,2.8,25.1,8.5,,-0.1,0.5,0.4,.074,,-5.5,1.7,-3.8,-0.1,2019,2020
Terence Davis,SG,22,TOR,64,1087,14.6,.598,.568,.133,4.6,16.3,10.5,14.6,1.4,1.1,13.6,18.9,,1.4,1.6,3.0,.133,,0.8,0.5,1.3,0.9,2019,2020
Dewayne Dedmon,C,30,TOT,43,747,9.4,.476,.421,.146,8.2,27.4,17.6,4.0,1.5,5.0,17.6,18.4,,-0.9,1.0,0.1,.006,,-5.8,0.0,-5.8,-0.7,2019,2020
Matthew Dellavedova,PG,29,CLE,56,787,7.8,.449,.517,.215,2.5,7.8,5.1,28.8,1.2,0.1,23.2,13.3,,0.0,0.1,0.0,.003,,-3.8,-1.6,-5.5,-0.7,2019,2020
DeMar DeRozan,SF,30,SAS,60,2056,21.4,.598,.032,.421,1.9,15.8,8.9,25.6,1.4,0.6,11.4,26.7,,5.1,1.0,6.1,.143,,2.2,-0.5,1.7,1.9,2019,2020
Cheick Diallo,C,23,PHO,43,454,15.9,.685,.015,.280,6.3,24.0,15.0,7.3,1.0,2.1,16.8,16.7,,0.7,0.5,1.2,.125,,-1.3,-0.3,-1.6,0.0,2019,2020
Hamidou Diallo,SF,21,OKC,38,699,8.4,.488,.160,.205,4.8,14.3,9.7,4.5,2.0,1.0,13.4,17.4,,-0.6,0.8,0.2,.014,,-5.0,0.3,-4.7,-0.5,2019,2020
Gorgui Dieng,C,30,TOT,57,997,17.3,.562,.415,.244,8.9,26.3,17.4,10.0,2.2,4.5,12.7,17.8,,1.1,1.5,2.6,.125,,-0.1,1.6,1.5,0.9,2019,2020
